,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
31,UX Designer,$118K-$220K (Glassdoor est.),"UX Designer
Company Overview


Fuze is changing the way people connect and interact using our innovative visual collaboration software as a service enabling the enterprise and mobile professional with the ability to share and collaborate on any content from and to any device. With HD video and crystal clear audio that delivers two times the clarity of a standard phone call, it is just like meeting face to face. Our intuitive and powerful solution for visual communication and content collaboration is easy to use and provides a great experience that allows you to connect from any device, at any time from anywhere in the world.

About You


You create beautiful and compelling interactive experiences, and take responsibility for the full design life-cycle. You use your intuition and insights from user research to explore and present innovative and pragmatic design solutions. You have lots of great ideas and love iterating based on critical feedback. In this role you will be ideating with the product team, developing original design concepts, bringing best practices to an evolving design process, and providing engineers with the resources and documentation they need to realize designs across web and native platforms, desktop, tablet, and mobile form factors.

Responsibilities
Design user-centric workflows and experiences that are incredibly simple and beautiful
Work closely with fellow designers, product managers, and engineers by giving and soliciting feedback in order to continually improve our product and process
Improve the usability of our product by incorporating user research methods that guide the design, development, and refinement of our work
Create design presentations and specifications that are supported by well-crafted, strategically sound, carefully detailed design executions
Requirements
A solid portfolio of successful mobile and web-based projects
Strong interaction design, visual design, and prototyping skills
A strong understanding of use cases, user flows and information architecture
A knack for bending the Adobe Creative Suite (and/or Sketch) to your will
User-centric approach to designing products
The belief that collaboration makes for a better product and culture
Minimum of 3 years of experience in UX/UI or product design
AAP/EEO STATEMENT


Fuze provides equal employment opportunity without regard to race, color, religion, sex, national origin, ancestry, citizenship, sexual orientation, age, disability, or status as a disabled veteran, recently separated veteran, Armed Forces Service Medal veteran, or other protected veteran, marital status, familial status, age, handicap or disability, genetic predisposition or carrier status, uniformed service status or any other characteristic protected by applicable law.",3.6,"Fuze
3.6","San Francisco, CA",-1,501 to 1000 Employees,2006,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),-1
32,User Experience Designer,$118K-$220K (Glassdoor est.),"User Experience Designer

Equinix is one of the fastest growing data center companies, growing connectivity between clients worldwide. That’s why we're always looking for creative and forward thinking people who can help us achieve our goal of global interconnection. With 200 data centers in over 24 countries spanning across 5 continents, we are home to the Cloud, supporting over 1000 Cloud and IT services companies that are directly engaged in technological innovation and development. We are passionate about further evolving the specific areas of software development, software and network architecture, network operations and complex cloud and application solutions.

At Equinix, we make the internet work faster, better, and more reliably. We hire talented people who thrive on solving hard problems and give them opportunities to hone new skills, try new approaches, and grow in new directions. Our culture is at the heart of our success and it’s our authentic, humble, gritty people who build The Magic of Equinix. We share a real passion for winning and put the customer at the center of everything we do.

Responsibilities
Plans and administers quantitative and qualitative user research projects
Assists in selection of user research methodologies to optimize data collection
Interacts with stakeholders to determine requirements and set expectations
Builds user scenarios and stories to coordinate with other teams
Leads user research sessions
Analyzes research results to inform design and development
Produces UX deliverables for user focus groups and data collection
Leverages and consumes user research data in the creation of UX deliverables
Designs organization and categorization of schemas within an information system
Develops navigation structures to support proper wayfinding
Ensures navigational consistency across multiple complementary sites and/or applications
Structures and classifies sites and applications to help people find and manage information
Designs an information space to facilitate task completion and intuitive access to content Interaction Design
Develops a range of UX deliverables, including task flows, information architecture (IA) diagrams, design studies, wireframes, and high-fidelity interface mockups
Leads, presents, defends and articulates design work in design reviews with colleagues and stakeholders
Executes interaction design as a part of a multi-disciplinary team
Researches interaction design trends
Works cross-functionally to develop design language consistent with user needs and brand identity
Designs and delivers visual mockups, layouts, and specifications for a site/application's look and feel (color, craft, typography, etc.)
Contributes to design specifications and style guides, and produces new sections when necessary
Collaborates with development teams to ensure specifications are understood and implemented
Applies critical thinking to a variety of complex user problems, taking into account user needs, business objectives and technical constraints
Determines need for prototyping efforts, based on functional complexity and requirement specifics
Designs and produces visual and/or interaction design components for use in clickable UI walkthroughs or code prototypes
Socializes prototypes via design reviews or 1:1 usability sessions
Qualifications
5+ years experience preferred
Bachelor's degree preferred
Equinix is an equal opportunity employer. All applicants will receive consideration for employment without regard to race, religion, color, national origin, sex, sexual orientation, gender identity, age, status as a protected veteran, or status as a qualified individual with disability.",4.0,"Equinix, Inc.
4.0","Sunnyvale, CA",-1,5001 to 10000 Employees,1998,Company - Public,Enterprise Software & Network Solutions,Information Technology,$5 to $10 billion (USD),-1
33,UX Designer,$118K-$220K (Glassdoor est.),"UX Designer

Equinix is one of the fastest growing data center companies, growing connectivity between clients worldwide. That’s why we're always looking for creative and forward thinking people who can help us achieve our goal of global interconnection. With 200 data centers in over 24 countries spanning across 5 continents, we are home to the Cloud, supporting over 1000 Cloud and IT services companies that are directly engaged in technological innovation and development. We are passionate about further evolving the specific areas of software development, software and network architecture, network operations and complex cloud and application solutions.

At Equinix, we make the internet work faster, better, and more reliably. We hire talented people who thrive on solving hard problems and give them opportunities to hone new skills, try new approaches, and grow in new directions. Our culture is at the heart of our success and it’s our authentic, humble, gritty people who build The Magic of Equinix. We share a real passion for winning and put the customer at the center of everything we do.

Job Summary: User Experience Designers lead tactical efforts to improve a website's and/or application's user interface and interaction design patterns, in order to increase user engagement and ease of use. They may generally employ skills across multiple disciplines including visual design, interaction design, user research, and prototyping.

Responsibilities
Plans and administers quantitative and qualitative user research projects
Assists in selection of user research methodologies to optimize data collection
Interacts with stakeholders to determine requirements and set expectations
Builds user scenarios and stories to coordinate with other teams
Leads user research sessions
Analyzes research results to inform design and development
Produces UX deliverables for user focus groups and data collection
Leverages and consumes user research data in the creation of UX deliverables
Designs organization and categorization of schemas within an information system
Develops navigation structures to support proper wayfinding
Ensures navigational consistency across multiple complementary sites and/or applications
Structures and classifies sites and applications to help people find and manage information
Designs an information space to facilitate task completion and intuitive access to content Interaction Design
Develops a range of UX deliverables, including task flows, information architecture (IA) diagrams, design studies, wireframes, and high-fidelity interface mockups
Leads, presents, defends and articulates design work in design reviews with colleagues and stakeholders
Executes interaction design as a part of a multi-disciplinary team
Researches interaction design trends
Works cross-functionally to develop design language consistent with user needs and brand identity
Designs and delivers visual mockups, layouts, and specifications for a site/application's look and feel (color, craft, typography, etc.)
Contributes to design specifications and style guides, and produces new sections when necessary
Collaborates with development teams to ensure specifications are understood and implemented
Applies critical thinking to a variety of complex user problems, taking into account user needs, business objectives and technical constraints
Determines need for prototyping efforts, based on functional complexity and requirement specifics
Designs and produces visual and/or interaction design components for use in clickable UI walkthroughs or code prototypes
Socializes prototypes via design reviews or 1:1 usability sessions
Qualifications
5+ years experience preferred
Bachelor's degree preferred
Equinix is an equal opportunity employer. All applicants will receive consideration for employment without regard to race, religion, color, national origin, sex, sexual orientation, gender identity, age, status as a protected veteran, or status as a qualified individual with disability.",4.0,"Equinix, Inc.
4.0","Sunnyvale, CA",-1,5001 to 10000 Employees,1998,Company - Public,Enterprise Software & Network Solutions,Information Technology,$5 to $10 billion (USD),-1
34,UI/UX Designer (Internship),$118K-$220K (Glassdoor est.),"Join us to reshape the future of chronic disease management! iHealth Labs introduced the first smartphone-connected blood pressure monitor in the world. Since then, iHealth Labs has become a global leader in digital health technology, offering a line of award-winning mobile health devices and comprehensive chronic disease management solutions. Our mission is to connect patient care at the doctor’s office with an individual's daily life at home and provide real-time support to empower people with chronic conditions to live healthier. We are hiring a UI/UX Designer intern to join our team to create intuitive interactions between our products and end users.

**Must have a personal website or portfolio on application**

Responsibilities:
Work with experienced designers to create compelling interactive experiences.
Perform user research and develop product wireframes and high fidelity user interface for both websites and mobile applications.
Work with the product and marketing teams to gain insights into business objectives and develop graphic design solutions, posters, brochures, etc.
Qualification and Skills:
Bachelor or Master student (or graduate) in Human-Computer Interaction, UI/UX design, Motion design, or a related design/behavioral science discipline.
Be able to accomplish work using Sketch, Invison, and Adobe Suite.
Prior experience or project work in UI/UX Design.
Self-motivated and able to prioritize and multi-task with constant moving parts.
Communicate effectively with the team and be able to collaborate with engineers and stakeholders.",3.4,"iHealth Lab Inc.
3.4","Sunnyvale, CA",-1,51 to 200 Employees,2010,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1
35,UX/UI Designer Intern,$118K-$220K (Glassdoor est.),"Opptin is creating a safer, quicker, online world for everyone. Through our proximity-based technology, we can turn any business or place into the infrastructure for its own personal and encrypted network. We aim to create a secure, simple way for people to network, find potential jobs, improve school efficiency, and even provide quicker access to life-saving medical test results. Website: https://www.opptin.com/internship Opptin is searching for potential team members with experience in coding, design, and architecture. Any schedule works, but must be able to attend MOST meetings that are given adequate notice for. General Responsibilities:
Attend regular meetings with team members, whether online or in-person
Complete all tasks assigned to you on time
Be able to work in a group with others
Update the rest of the team on your progress via discord
Be open to sharing your ideas with the rest of the team
Requirements:
Brainstorm UX solutions and work on interactive and interface design of the OpptIn product
End-to-end design for desktop and mobile UI to help maintain design assets for mobile and desktop UIs of the product, including working with wireframing and prototyping
Collaborate with the UX/UI team and developers to coordinate designs and communicate through implementation
Experience with graphic design
Photoshop experience preferred
Job Type: Internship
Pay: $0.00 per year
Work Location:
Fully Remote
Benefits:
None
Schedule:
Monday to Friday
Company's website:
opptin.com
Work Remotely:
Yes",-1,Opptin Internship,"San Francisco, CA",-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
36,Interaction Designer,$118K-$220K (Glassdoor est.),"Experience designing user interactions for complex, interactive web/mobile applications.
Fluency in best practices for web/mobile information architecture and design.
Experience using analytics and data to inform design decisions and improve products iteratively.
Experience working closely with product managers, visual designers, and engineering teams.
Experience managing multiple projects, and thriving in fast-paced, startup environments.
Ability to rapidly visualize/prototype concepts.
Exceptional creativity and willingness to push the boundaries of interaction design.
Must possess an online portfolio with a range of interactive samples (sites, mobile apps, etc).",-1,"Waitlist Me, Inc.","San Francisco, CA",-1,Unknown,-1,Company - Private,Enterprise Software & Network Solutions,Information Technology,Less than $1 million (USD),-1
37,UX / Product Designer,$118K-$220K (Glassdoor est.),"We are looking to bring on a UX / Product Designer to start immediately for a6 month contract, with the opportunity for extension. This position will begin fully remote through the end of summer (potentially longer) then will transition onsite in San Francisco so the ideal candidate should be local. We are looking for somebody who is well rounded in UX capabilities or somebody from a product design background designing end-to-end products.

We are looking for an UX/UI Hybrid candidate as this is not a developer role. In order to qualify for this role, you should be fluent in design & prototyping apps: Sketch, Invision, Principle and/or other prototyping software. You must have a portfolio to showcase these skills as well!

We are looking for a UX/UI Designer who will bring innovation, creativity and spunk to our team. It is important to us this person has the energy and desire to help bring our fashion to the future while maintaining the integrity of our brand’s past. We are also looking for someone that has strong visual skills being part of a brand like ours, we are looking to really elevate the look and feel of the site.

- Minimum of 3+ years of product/user experience design experience in delivering great designs that met key metrics and was customer centric
Strong knowledge and experience with driving and applying user-centered design processes while working collaboratively with customers, along with cross-functional teams including engineering, product management, and user research. Seasoned in Agile development processes
Proficient in a variety of methods to convey ideas and concepts (e.g. storyboards, wireframes, prototypes, etc)
Proven track record in setting a vision for great customer experiences, inspiring others to get behind the vision, and ultimately delivering products and services that are known for their delightful experience and ease of use",4.5,"Vitamin Talent
4.5","San Francisco, CA",-1,201 to 500 Employees,2011,Company - Private,Advertising & Marketing,Business Services,$100 to $500 million (USD),-1
38,Senior UX Designer,$118K-$220K (Glassdoor est.),"Senior UX Designer

We are looking for a creative and dedicated UX Designer to lead Juniper's content design strategy.

In this role, your designs on our websites and in our GUIs will create a best-in-class user experiences. You'll mentor other UX designers and set overall UX strategy for our content team. You'll be part of a highly collaborative team of writers, UX designers, and developers working to set the bar for content design for the industry.

Responsibilities
• Set overall UX design strategy for our technical content team.
• Conduct competitive analysis of other websites and applications that operate in the same space.
• Analyze competitor and non-competitor content. Use this data to recommend how to modernize our website and applications.
• Build prototypes for our technical library and GUI application content.
• Conduct usability studies with internal and external customers and make recommendations/design changes based on findings.
• Analyze customer needs based on our target demographic and website/application data.
• Create design documentation that specifies work required from UI team and coordinate with UI team on issues like content page design, embedded help, navigation, and more.
• Work closely with extended UX team including conducting design reviews and ensuring work is in-line with overall UX focus of the org.
• Track usability goals and prepare reports for senior management.

UX Designer skills
• Bachelor’s Degree in UX Design, Computer Design, Development or Engineering required.
• 8+ years of UX Design experience
• Superior knowledge of all Adobe products, including InDesign and Illustrator.
• Experience conducting usability tests and presenting recommendations to senior management.

Juniper Networks is enrolled in E-Verify® and will be participating in E-Verify in addition to our Form I-9 process. www.dhs.gov/E-Verify
Juniper Networks is an Equal Opportunity/Affirmative Action Employer.",3.8,"Juniper Networks, Inc.
3.8","Sunnyvale, CA",-1,5001 to 10000 Employees,1996,Company - Public,Telecommunications Services,Telecommunications,$2 to $5 billion (USD),-1
39,UI/UX Designer,$118K-$220K (Glassdoor est.),"UI/UX Designer
Mountain ViewDesign - Multi-media DesignExperienced
Responsibilities
TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Mumbai, Singapore, Jakarta, Seoul, and Tokyo.

TikTok is seeking a full-time UI/UX Designer who will contribute to the design team with improving our apps to easy-to-use products for our users and supporting R&D prototype in our creative MTV office. The ideal candidate embraces challenge and growth, desires to learn new technologies, thrives in a team environment, and possesses a confident, passionate, self-driven attitude. This role centers around creating fun, engaging UI artwork and user experiences for interactive technologies with a team of motivated and innovative artists and engineers.

Responsibilities
Gather, evaluate, and conduct user requirements and competitor analysis
Brainstorm with creative team and illustrate design ideas of user interface elements
Develop and maintain existing cross-functional partnerships across several teams, regions, and disciplines.
Determine information architecture and create sitemaps
Create prototypes and wireframes that clearly illustrate how apps function
Conduct usability testing and research. Deliver meaningful insights from data-rich sources.
Identify and troubleshoot UX problems based on qualitative data and feedback
Adhere to style standards on fonts, shapes, colors and images
Qualifications
- 4+ years of experience as an UI-UX Designer or related position
UI design portfolio which illustrates interaction design principles
Advanced knowledge of industry standard tools
UI animation experience and awareness
Understand and the ability to translate brand identity and objectives into digital experiences
Excellent interpersonal and communication skills, and ability to design and articulate the concepts in a clear, concise manner
Good time management skills and creative situational awareness ability
Detail oriented. Ability to deliver a polished product with strong attention to detail
Critical thinker, problem solver and user-centric mindset
Must be dependable, positive, and open-minded
Bonus Qualifications
Experience working with international partners at different time zones
Understanding of the landscape and new developments in new media, tech and/or entertainment industry
Experience working in a fast-changing, hands-on work environment
Apply
Share to",3.8,"TikTok
3.8","Mountain View, CA",-1,1001 to 5000 Employees,2016,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
40,Product Designer,$118K-$220K (Glassdoor est.),"ABOUT INTRICATELY:

Intricately is the leading provider of data insights on cloud product usage, adoption, and spend with customers like Google, Oracle, Amazon, Fastly. The platform delivers real-time intelligence to cloud vendors to prospect and prioritize opportunities, start better conversations with customers, deliver more wins, and help customer success teams identify issues before they become problems. Founded in 2014, Intricately is proudly backed by Counterpart Ventures, Bloomberg Beta, Singtel Innov8, and Susa Ventures.

THE ROLE:

Intricately is currently looking to add a seasoned Product Designer to the team. As an experienced and proven individual contributor, you'll own designing the product experience for business operations teams within the world's leading enterprise cloud companies. Working closely with the leadership team, you will define and execute our product design strategy while quickly prototyping to help us test UX concepts and accelerate feature delivery into production. Our ideal candidate has experience designing sophisticated and thoughtful user experiences for enterprise SaaS products while addressing ambiguity with effective communication and discovery skills.

IN THE SHORT TERM YOU'LL:
Take ownership of our existing UX by auditing key UX flows and proposing adjustments to better drive our key business outcomes.
Take over existing product design projects and accelerate design hand-offs to Engineering.
Own new UX projects from concept to production.
Conduct user interviews / research to get confidence in a proposed design.
IN THE LONG TERM YOU'LL:
Own our end-to-end design process and improve upon it to accelerate design feedback and product delivery.
Help scale our product and design team by advocating for additional resources and processes that would make the largest impact to our objectives.
YOU HAVE:
7+ years of relevant product design experience in the enterprise B2B SaaS space.
The ability to collaborate cross-functionally with product and engineering teams to build applications and features that balance high quality design with customer and business needs.
Strong presentation and communication skills. You are able to clearly communicate your work, process, and decisions to various stakeholders and seek feedback to help you produce your best work.
Ability to execute and iterate in a fast-paced, start-up environment.
Experience working with remote teams.
Prior experience using data and user research to inform your design decisions.
BENEFITS:
Competitive salary
Comprehensive health, dental, & vision benefits
Open vacation policy
401(k) with match
Work remotely from home - we provide you with all the workplace essentials!
Thank you for your interest in Intricately! Please note that we are only soliciting candidates authorized to work in the US at this time.

Intricately is an equal opportunity employer. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status. We're proud to welcome people with different backgrounds, perspectives, and experiences — join us and let's make something awesome together.

Job Type: Full-time

Pay: $100,000.00 - $175,000.00 per year

Benefits:
401(k)
401(k) Matching
Dental Insurance
Health Insurance
Paid Time Off
Vision Insurance
Schedule:
Monday to Friday
Experience:
Product Design: 7 years (Preferred)
Work Location:
Fully Remote
Company's website:
https://www.intricately.com/",5.0,"Intricately, Inc.
5.0","San Francisco, CA",-1,1 to 50 Employees,2014,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
41,UI/UX Designer,$118K-$220K (Glassdoor est.),"WHO WE ARE:

Founded in 2012, BirdEye is headquartered in Silicon Valley and led by alumni from Google, Amazon, and Yahoo. In 2019, BirdEye was ranked #1 in Online Reputation Management and #60 in the “100 Best Software Companies” in the world by G2 Crowd. BirdEye is backed by Salesforce founder Marc Benioff, Yahoo co-founder Jerry Yang, Trinity Ventures and World Innovation Lab.

BirdEye is the leading customer experience management and business reputation platform, reimagining the way reviews are used to better understand customers, improve operations and increase revenue. With BirdEye, companies can put customers at the core of every business decision, turning feedback into insights, insights into action, and customer happiness into revenue.

To learn more, please visit: https://birdeye.com

WHAT YOU’LL DO:

Join BirdEye as we redefine Customer Experience Management for our customers. You will be integrally involved with modern design aesthetic and be a part of a creative, fast paced and intellectually stimulating Design team in Palo Alto, California. Our team moves fast and believes that the best way to make delightful experiences is to find the perfect nexus of brand, customer and technology.

The design and growth team works across most projects at BirdEye —from our brand voice and websites to events, web and mobile products, and even printed publications. And since BirdEye's main audience is other businesses who wants to deliver great customer experience, we agonize over and take pride in crafting user-friendly and user-focused experiences.

BirdEye has a design first approach that brings consumer grade design and web scale engineering together to create amazing user experiences. Our team members combine great visual sense with a deep understanding of the subtle nuance that makes a complex product feel simple and intuitive.

Responsibilities
Engage with product management, engineering, business stakeholders and third-party vendors to understand requirements and achieve goals
Translate abstract ideas and requirements into tangible and beautiful design deliverables
Design and craft pixel-perfect interfaces with a high attention to detail
Support User Experience strategy and innovation
Advocate for changes, refinements, and ongoing improvements
Expand upon existing UI components, and style guidelines
Design with an awareness and understanding of browser sizes, device capabilities, and product functionality
Work closely with developers to ensure your designs are built to your specifications
Requirements
BS in Human-Computer Interaction or related field or work experience as a designer
Must have a modern design aesthetic and pay attention to every detail and every pixel.
Body of design work demonstrating strong design process, and interaction and visual design skills.
Experience with design tools like Sketch, Zeplin, Flinto, Principle, Marvel, InVision, etc.
Strong grasp of modern app design patterns
Impeccable attention to detail
A great attitude and desire to work in a team environment
Benefits

WHY YOU’LL JOIN US:

As relentless innovators, we make excellence a habit. We know that building beautiful things means shattering walls, so we’re bold, scrappy, and love a good challenge. We’re obsessed with our customers. We put their happiness at the center of every decision, and we view our customers’ weaknesses and successes as our own.

Working at BirdEye means being part of a tight-knit family that helps you succeed and loves to celebrate with you. We find strength in diversity and inclusion, so we strive to find different points of view and expect everyone to represent their authentic self at all times.

Benefits
A competitive salary
A rich benefits package including medical, dental, and vision
401(k) plan
Stocked kitchen complete with coffee, snacks, and catered lunch every Friday
Monthly team building activities
Abundant opportunities that come with a dynamic and fast-growing organization!",4.5,"BirdEye
4.5","Palo Alto, CA",-1,201 to 500 Employees,2012,Company - Private,Internet,Information Technology,$25 to $50 million (USD),-1
42,UX Designer II,$118K-$220K (Glassdoor est.),"Position Overview:
This position will leverage human-centered design to rapidly research, design and prototype new digital experiences across the Sutter Health system. Responsible for qualitative and quantitative user research, conceptualization, synthesis, prototyping, design, project management, and success metrics for multiple projects with diverse stakeholder groups.
Responsible for leading human-centered qualitative and quantitative research to understand current user workflows in place at Sutter hospitals and doctor's offices (from the patient, provider and care team perspectives), as well as the human journey outside of the healthcare system. Responsible for synthesizing information to clearly communicate user needs, business needs, insights, human needs and opportunity areas, and working with interdisciplinary teams and diverse internal and external stakeholder groups and partners to rapidly build and develop new prototypes and products. Lead project teams and facilitate stakeholder groups through the design process, and outline key success metrics to measure and communicate outcomes on desirability, feasibility, and viability.
This position will leverage knowledge of UX design, design research, design prototyping, innovation, technology, and business strategy, as well as an understanding of internal innovation or demonstrated ability to navigate a large complex organization. Collaborate with an interdisciplinary team that includes other designers, researchers, project managers, business designers, and engineers. Coach non-designers on the design process, and facilitate workshops with diverse groups across the organization.

Qualifications:
Education
Bachelor's degree in design, business, healthcare, other related field or equivalent education/experience required.

Experience

4+ years Design experience.
Strong portfolio highlighting UX design,
design research/strategy, conceptualization and visualization,
synthesis/insights, prototyping, success metrics, and project management.
Proven results designing and implementing new product offerings, whether in a
consulting, startup, or internal innovation capacity.
4+ years Healthcare experience. Experience is ideally in a patient-facing or provider-facing capacity required.


Skills and Knowledge
Has deep understanding of UX design,
design research (both generative and usability), synthesis and insight
development, design and business strategy, prototyping in a variety of mediums,
and creating plans for measuring outcomes.
Advanced skills in Digital UX
Able to engage multiple stakeholders and
integrate innovation, design, and technology into viable solutions.
Ideally has knowledge of healthcare structures,
stakeholders, regulations, constraints, challenges, trends, incentives,
technology and opportunities.
An understanding of hospital and clinical
processes is preferred, or demonstrated ability to navigate a large complex
organization.
Can lead interdisciplinary project teams of
designers, project managers and front-line clinical providers in creating new
or redesigning current products
Success in identifying, testing and implementing
efficient and effective solutions that improve the patient experience, provide
time/cost savings and incorporate human-centered design across Sutter Healths
care continuum.
Success in designing feedback mechanisms to
measure outcomes on project viability, desirability, and feasibility.

Organization: Sutter Health System Office
Employee Status: Regular
Benefits: Yes
Position Status: Exempt
Union: No
Job Shift: Day
Shift Hours: 8 Hour Shift
Days of the Week Scheduled: Monday-Friday
Weekend Requirements: Other
Schedule: Full Time
Hrs Per 2wk Pay Period: 80",3.9,"Sutter Health
3.9","San Francisco, CA",-1,10000+ Employees,1981,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$5 to $10 billion (USD),-1
43,UX Designer,$111K-$166K (Glassdoor est.),"Hub (joinhub.com) is searching for a UX Designer who will provide the compelling, intuitive, easy experience that improve the lives of millions of working professionals who want to get ahead together in like-minded communities.

As a lead user experience designer, you will be responsible for innovating and designing exceptional user experiences while working collaboratively with product managers, product marketing, and engineering. You will lead design and work with other designers if necessary to execute the highest quality UX design and process as part of the product team. We believe in quality personas so you should be able to provide input on personas to complete the full user experience process.

You should have an entrepreneurial spirit and also be an innovator to push great UX forward across the team. You don’t mind testing the product prototype or designs, or the finished feature, to a small group of customers to ensure that your ideas are validated by our target market.

In addition to excellent interaction and visual design skills, you should have experience partnering with product managers and business leaders to influence consumer design projects that put the user first. Your portfolio should reflect this experience. You should have knowledge of a variety of UX process techniques and be willing to experiment with others. You should have a joyful, articulate passion for UX, and have experience collaborating with other designers and team members.

Responsibilities

Develop user experience design concepts, wireframes, mockups, prototypes, usage scenarios, task analysis, specifications, and other UX design deliverables for some of Hub’s highest priority initiatives.
Create user experiences that go beyond usability to meet the ever-increasing expectations of our consumers.
Be a leader and an innovator on the Hub Design Team.
Participate in the product definition process with the Product Manager, Engineering Manager, and User Research. Drive clarification of the user tasks and objectives.
Provide User Research to craft user testing prototypes and protocols in support of ongoing user testing.
Develop expert-level knowledge of competitive and complementary products and bring new ideas to the team.
Have good understanding of current design patterns and guidelines for both mobile and web and be able to create a coherent cross device experience.
Own the Hub style guide and brand guidelines with VP of Marketing.
Ensure that visual design mockups are consistent with Hub style and brand guidelines.
Attention to detail, project communication, negotiating and meeting deliverable dates are key skills for our startup.
Create metrics that show user success.
Experience translating business requirement documents into designs and mock-ups
Complete UX skill set: workshop facilitation, identifying customer problem statements, problem discovery, solution generation, concept creation, wireframing, testing, synthesis, iteration, prototyping, heuristic evaluation, competitive analysis, customer journey mapping, applying design systems and producing deliverables for development.

Job Qualifications

7+ years as a User Experience Designer, creating excellent experiences that delight the customer.
Experience driving design standards in startup organizations.
Ability to evaluate our current experience and improve our value to consumers by creating end-to-end customer journey maps.
High degree of creativity and ‘let’s do this’ problem solving.
Ability to think and design holistically to create a cohesive and coherent product experience.
Excellent understanding of fundamental design principles and human interaction principles.
Experience with gamification of content (i.e. experience designing leaderboards, badges, achievements and progress, etc.).
Excellent conceptual, visual and analytical skills.
Excellent organizational and communication skills.
Relentless attention to detail and consistent deliver.
Ability to collaborate with and influence the larger team.
Bachelors or Masters Degree in the study of design including one of the following; Design, Information Architecture, Human Factors or equivalent project/portfolio experience.
Proficiency in UX Design tools such as Sketch, Abstract, Adobe Creative Suite (Photoshop, Illustrator) or similar tools to create user interfaces.
Willing and able to meet with the team in Mountain View, California.

Preferred

Experience designing consumer-facing products with market traction.
Experience with responsive designs for desktop-to-mobile products.
Demonstrate a portfolio that includes the above requirements.
Have worked in a growing startup as the lead UX/designer.


Learn more about our MVP of Hub by signing on to joinhub.com (may we suggest you join the Creative hub?). We will ask what your initial thoughts are and approach to organizing UX for the next stage.

Hub is a gamified marketplace for professional achievement, which rewards users and opens opportunities for networking with like-minded people. Hub encourages both on and offline interaction to build trusted relationships and networks using blockchain data and social reputation currency.",-1,Hub,"Mountain View, CA",-1,1 to 50 Employees,2017,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
44,Experience Designer,$111K-$166K (Glassdoor est.),"Who We Are

We are NewDealDesign, an award-winning technology design firm and the National Design Award honoree. With over 100 awards under our belt, we work on the coolest projects in tech, from advance concept assignments with industry giants to the latest creations for hot start-ups. We team industrial, visual and interaction designers with strategists and engineers to create delightful objects and experiences. Come and join us!

The Role

Our experience design team, a combination of product and service design, new UX for emerging tech, and visual design, collaborates with all design disciplines in the studio (Industrial Design, Strategy and Product Engineering) to bring experiences to life. We are looking for a designer with expertise in designing comprehensive design systems and interfaces for clients large and small, in a wide range of categories, across all touch points - digital, physical, and beyond.

What We Might Expect From You

You have been an instrumental component of large-scale digital products and can articulate your work clearly and concisely. You play on both digital and physical creative skills and find joy in building. You think holistically across systems and thrive in creative problem solving. You have a considered point of view and can stand up for what you believe in, while enthusiastic to try something new. You have impeccable style and taste in all that you do. You can deliver work independently with minimal oversight.

Required
2-3 years’ experience working in a design/creative studio.
Degree in interaction design or related experience.
Expertise with pen+paper, Figma/Sketch, Prototyping tools, Illustrator, After Effects.
Experience with Keynote and Premiere.
Sketch, create storyboards and have a narrative for your work.
Produce original, thoughtful and visually strong designs.
Stable under pressure and flexible with varying tastes/styles.
You are punctual, reliable, and accountable.
Have excellent task management skills.
Proficient writing skills and ability to explain your ideas.
Illustration, Motion Graphics, Cinema4D experience is a valued plus
Interested?

If you feel this role is meant for you, please send us your portfolio that shows your capabilities as a thinker and designer. We are looking for real life work as well as passion projects and experiments. Show us what you’re good at, the type of work you want to pursue and what you like best.",3.4,"New Deal Design, LLC.
3.4","San Francisco, CA",-1,1 to 50 Employees,-1,Company - Private,Consumer Products Manufacturing,Manufacturing,$1 to $5 million (USD),-1
